date,open,high,low,close,volume,oi
2018-11-12 12:44:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:45:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:46:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:47:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:48:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:49:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:50:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:51:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:52:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:53:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:54:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:55:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:56:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:57:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:58:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 12:59:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:00:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:01:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:02:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:03:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:04:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:05:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:06:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:07:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:08:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:09:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:10:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:11:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:12:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:13:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:14:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:15:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:16:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:17:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:18:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:19:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:20:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:21:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:22:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:23:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:24:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:25:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:26:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:27:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:28:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:29:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:30:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:31:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:32:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:33:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:34:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:35:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:36:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:37:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:38:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:39:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:40:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:41:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:42:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:43:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:44:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:45:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:46:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:47:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:48:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:49:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:50:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:51:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:52:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:53:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:54:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:55:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:56:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:57:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:58:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 13:59:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:00:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:01:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:02:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:03:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:04:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:05:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:06:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:07:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:08:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:09:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:10:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:11:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:12:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:13:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:14:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:15:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:16:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:17:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:18:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:19:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:20:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:21:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:22:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:23:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:24:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:25:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:26:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:27:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:28:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:29:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:30:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:31:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:32:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:33:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:34:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:35:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:36:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:37:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:38:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:39:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:40:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:41:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:42:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:43:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:44:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:45:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:47:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:48:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:49:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:50:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:51:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:52:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:53:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:54:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:55:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:56:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:57:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:58:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 14:59:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:00:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:01:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:02:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:03:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:04:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:05:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:06:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:07:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:08:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:09:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:10:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:11:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:12:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:13:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:14:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:15:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:16:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:17:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:18:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:19:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:20:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:21:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:22:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:23:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:24:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:25:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:26:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:27:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:28:00,2168.95,2168.95,2168.95,2168.95,0,0
2018-11-12 15:29:01,2168.95,2168.95,2168.95,2168.95,0,0
