0,1,2,3,4,5,6
15.02.19 11:14:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:15:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:16:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:17:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:18:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:19:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:20:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:21:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:22:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:23:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:24:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:25:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:26:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:27:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:28:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:29:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:30:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:31:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:32:59,615.45,615.45,615.45,615.45,0,0
15.02.19 11:33:59,615.45,625.00,615.45,625.00,20,20
15.02.19 11:34:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:35:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:36:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:37:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:38:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:39:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:40:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:41:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:42:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:43:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:44:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:45:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:46:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:47:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:48:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:49:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:50:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:51:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:52:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:53:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:54:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:55:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:56:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:57:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:58:59,625.00,625.00,625.00,625.00,0,20
15.02.19 11:59:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:00:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:01:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:02:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:03:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:04:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:05:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:06:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:07:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:08:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:09:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:10:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:11:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:12:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:13:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:14:59,625.00,625.00,625.00,625.00,0,20
15.02.19 12:15:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:16:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:17:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:18:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:19:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:20:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:21:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:22:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:23:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:24:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:25:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:26:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:27:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:28:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:29:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:30:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:31:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:32:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:33:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:34:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:35:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:36:59,625.00,625.00,625.00,625.00,0,0
15.02.19 12:37:59,625.00,625.00,625.00,625.00,0,40
15.02.19 12:38:59,625.00,625.00,625.00,625.00,0,40
15.02.19 12:39:59,625.00,625.00,625.00,625.00,0,40
15.02.19 12:40:59,625.00,625.00,625.00,625.00,0,40
15.02.19 12:41:59,625.00,625.00,590.00,590.00,40,40
15.02.19 12:42:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:43:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:44:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:45:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:46:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:47:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:48:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:49:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:50:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:51:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:52:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:53:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:54:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:55:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:56:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:57:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:58:59,590.00,590.00,590.00,590.00,0,40
15.02.19 12:59:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:00:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:01:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:02:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:03:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:04:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:05:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:06:59,590.00,590.00,590.00,590.00,0,40
15.02.19 13:07:59,590.00,590.00,590.00,590.00,0,40
